class,filename,match,part,split,reason
Anthracnose,PlantWild_17.jpg,yes,seed,skipped,"The bananas show dark brown/black sunken lesions and spots on the fruit surface consistent with anthracnose symptoms; including discoloration at the crown and tip areas typical of Colletotrichum-caused anthracnose."
Anthracnose,PlantWild_22.jpg,yes,pod,skipped,"The banana fruits display dark brown/black sunken lesions characteristic of anthracnose; with lesions visible on the peel consistent with the described symptoms of Colletotrichum-caused anthracnose on banana fruit."
Anthracnose,PlantWild_28.jpg,yes,pod,skipped,"The green banana fruit displays multiple dark; circular to sunken lesions with purplish-black borders consistent with anthracnose (Colletotrichum musae) infection as described."
Anthracnose,PlantWild_29.jpg,yes,pod,skipped,"The banana fruit displays dark brown/black sunken lesions consistent with anthracnose symptoms; including spots that have enlarged and darkened on the yellow fruit surface as described."
Anthracnose,PlantWild_30.jpg,yes,pod,skipped,"The green banana fruits display multiple small black; sunken lesions characteristic of Anthracnose infection as described in the disease profile."
Anthracnose,PlantWild_10.jpg,yes,pod,skipped,"The green banana fruits display dark brown to black sunken lesions characteristic of anthracnose infection; consistent with the described symptoms of dark lesions appearing on green fruit caused by Colletotrichum species."
Anthracnose,PlantWild_2.jpg,yes,pod,skipped,"The banana fruit in the image displays characteristic anthracnose symptoms including dark black sunken lesions with concentric rings consistent with Colletotrichum musae infection as described."
Bunchy_Top,PlantWild_132.jpg,no,whole_plant,rejected,"The banana plants shown appear healthy with normal-sized; green leaves lacking the characteristic stunting; bunching; upward-rolling yellow margins; and 'Morse-code' vein patterns diagnostic of Bunchy Top virus."
Bunchy_Top,PlantWild_110.jpg,no,whole_plant,rejected,"The banana plant shows green; relatively normal-sized leaves without the characteristic stunting; bunching; upward-rolling yellow margins; or 'Morse-code' dark-green vein patterns typical of Banana Bunchy Top Virus; the brown lower leaves appear to be normal senescence rather than disease symptoms."
Bunchy_Top,PlantWild_133.jpg,yes,whole_plant,ref,"The banana plant shows characteristic Bunchy Top symptoms including stunted growth; narrow upward-rolling leaves with yellowing margins; and a bunched appearance with progressively shorter leaves clustered at the top."
Bunchy_Top,PlantWild_89.jpg,no,whole_plant,rejected,"The banana plant in the image appears healthy with large; broad; green leaves and normal growth habit; lacking the characteristic stunting; bunched/narrow upward-rolling leaves with yellow margins; and 'Morse-code' vein patterns typical of Bunchy Top disease."
Bunchy_Top,PlantWild_51.jpg,no,whole_plant,rejected,"The plant shows healthy; broad; green leaves without the characteristic stunted growth; bunched/upright narrow leaves; yellow margins; or 'Morse-code' dark-green vein patterns associated with Banana Bunchy Top disease."
Bunchy_Top,PlantWild_47.jpg,no,whole_plant,rejected,"The banana plants in the image appear healthy with broad; normally-shaped leaves and no visible stunting; bunching; upward-rolling yellow margins; or characteristic 'Morse-code' dark-green vein patterns indicative of Bunchy Top disease."
Bunchy_Top,PlantWild_66.jpg,no,whole_plant,rejected,"The banana plant shown has large; broad; healthy-looking leaves with no visible stunting; bunching; upward-rolling yellow margins; or characteristic dark-green 'Morse-code' vein patterns associated with Bunchy Top disease."
Bunchy_Top,PlantWild_135.jpg,no,leaf,rejected,"The banana leaves appear largely healthy and green without the characteristic stunting; upward-rolling yellow margins; or 'Morse-code' dark-green dot and dash patterns along minor veins that are diagnostic of Banana Bunchy Top Virus."
Bunchy_Top,PlantWild_112.jpg,yes,whole_plant,ref,"The banana plant shows characteristic Bunchy Top symptoms including stunted growth; narrow and bunched leaves clustered at the top; upward-rolling leaf margins with yellowing; and an overall compact 'bunchy' appearance consistent with BBTV infection."
Bunchy_Top,PlantWild_72.jpg,yes,whole_plant,ref,"The banana plants display characteristic Bunchy Top symptoms including stunted growth; narrow upward-curling leaves with yellowing margins; and the bunched; compressed leaf arrangement typical of BBTV infection."
Bunchy_Top,PlantWild_37.jpg,no,whole_plant,rejected,"The banana plants in the image appear healthy with large; fully expanded green leaves showing no signs of stunting; bunching; upward-rolling yellow margins; or the characteristic dark-green Morse-code vein patterns associated with Bunchy Top disease."
Bunchy_Top,PlantWild_59.jpg,no,whole_plant,rejected,"The plant shows healthy; broad; green leaves without the characteristic stunting; narrow bunched leaves; upward-rolling yellow margins; or 'Morse-code' dark-green vein patterns associated with Bunchy Top disease."
Bunchy_Top,PlantWild_43.jpg,yes,whole_plant,ref,"The banana plant shows characteristic Bunchy Top symptoms including stunted growth; narrow leaves clustered together at the top in a bunched rosette arrangement; with the overall plant appearing shorter and more compact than a healthy banana plant."
Bunchy_Top,PlantWild_21.jpg,yes,whole_plant,ref,"The banana plant shows characteristic Bunchy Top symptoms including stunted growth; narrow leaves bunched together at the top; and yellowing/chlorotic margins consistent with the disease description."
Bunchy_Top,PlantWild_138.jpg,no,whole_plant,rejected,"While the plant shows some browning and deterioration of lower stem/pseudostem tissue; it lacks the characteristic stunted bunchy appearance with narrow upward-rolling yellow-margined leaves and Morse-code vein patterns diagnostic of Banana Bunchy Top Virus."
Bunchy_Top,PlantWild_78.jpg,no,whole_plant,rejected,"The banana plant shown has broad; spreading leaves without the characteristic stunted bunchy growth; upward-rolling yellow margins; or dark-green Morse-code dot/dash patterns along minor veins that define Bunchy Top disease; the damage visible appears to be mechanical or pest-related spotting rather than BBTV symptoms."
Bunchy_Top,PlantWild_8.jpg,no,whole_plant,rejected,"The banana plants shown appear healthy with large; fully expanded green leaves showing no signs of stunting; leaf bunching; upward-rolling yellow margins; or the characteristic 'Morse-code' dark-green vein patterns associated with Bunchy Top disease."
Bunchy_Top,PlantWild_54.jpg,yes,whole_plant,test,"The plant displays classic Bunchy Top symptoms including stunted growth; narrow upward-curling leaves with bunched arrangement at the top; and shortened progressive leaf development consistent with banana bunchy top virus infection."
Bunchy_Top,PlantWild_14.jpg,no,whole_plant,rejected,"The plant shows healthy; broad; green banana leaves without the characteristic stunting; bunching; narrow upward-rolling yellow margins; or 'Morse-code' dark-green dot-and-dash vein patterns associated with Bunchy Top disease."
Bunchy_Top,PlantWild_41.jpg,no,whole_plant,rejected,"The plant shows generally healthy; broad; upright banana leaves without the characteristic stunting; bunching; narrow leaves; upward-rolling yellow margins; or 'Morse-code' dark-green vein patterns diagnostic of Banana Bunchy Top Virus."
Bunchy_Top,PlantWild_35.jpg,no,whole_plant,rejected,"The banana plants in the image appear healthy with normal large green leaves and no visible stunting; bunching; upward-rolling yellow margins; or characteristic 'Morse-code' dark-green vein patterns indicative of Bunchy Top disease."
Bunchy_Top,PlantWild_67.jpg,no,whole_plant,rejected,"The banana plant shown has large; broad; upright leaves without the characteristic stunting; bunching; narrowing; upward-rolling yellow margins; or 'Morse-code' dark-green vein streaking associated with Bunchy Top virus."
Bunchy_Top,PlantWild_9.jpg,yes,whole_plant,test,"The banana plant shows classic Bunchy Top symptoms including stunted growth; narrow upward-curling leaves with yellowing margins; and a bunched rosette appearance at the top of the pseudostem consistent with the disease description."
Bunchy_Top,PlantWild_65.jpg,no,whole_plant,rejected,"While this is a banana plant; it does not show the classic Bunchy Top symptoms of stunted growth; tightly bunched narrow leaves; upward-rolling yellow margins; or the characteristic 'Morse-code' dark-green vein streaking; the plant appears relatively healthy with normal leaf arrangement."
Bunchy_Top,PlantWild_28.jpg,no,leaf,rejected,"The banana leaves shown appear healthy; large; and fully expanded with no visible stunting; upward-rolling yellow margins; or characteristic 'Morse-code' dark-green dot/dash patterns along the minor veins that are diagnostic of Banana Bunchy Top Virus."
Bunchy_Top,PlantWild_155.jpg,no,whole_plant,rejected,"While this banana plant shows some leaf edge yellowing and marginal necrosis; it lacks the characteristic bunchy-top symptoms of stunted growth with progressively shorter bunched leaves; upward-rolling margins; and the distinctive dark-green 'Morse-code' dot-and-dash patterns along the minor leaf veins."
Bunchy_Top,PlantWild_99.jpg,yes,whole_plant,test,"The banana plant shows classic Bunchy Top symptoms including stunted growth; narrow upward-curling leaves with chlorotic (yellowing) margins that are bunched together at the top of the pseudostem; consistent with the described disease."
Bunchy_Top,PlantWild_73.jpg,yes,whole_plant,test,"The banana plant displays classic Bunchy Top symptoms including stunted growth; narrow upward-curling leaves with yellowing margins; and a bunched rosette-like appearance with progressively shorter leaves clustered at the top."
Bunchy_Top,PlantWild_107.jpg,no,whole_plant,rejected,"The plant shows healthy; broad; dark-green leaves without the characteristic stunting; bunching; narrow upward-rolling yellow margins; or 'Morse-code' dark-green dot/dash patterns on minor veins associated with Bunchy Top disease."
Bunchy_Top,PlantWild_10.jpg,yes,whole_plant,test,"The banana plant shows classic Bunchy Top Virus symptoms including stunted growth; narrow bunched leaves clustered at the top; upward-rolling leaf margins with yellowing and browning edges; consistent with the described disease phenotype."
Bunchy_Top,PlantWild_98.jpg,yes,leaf,ref,"The image clearly shows the characteristic 'hooking' symptom of Banana Bunchy Top Virus (BBTV); where minor leaf lamina veins extend into the normally clear zone along the midrib and curve downward toward the petiole; consistent with the described dark-green hook patterns near the midrib."
Bunchy_Top,PlantWild_56.jpg,no,leaf,rejected,"The leaves shown are broad; healthy-looking; and green without the characteristic stunted bunching; upward-rolling yellow margins; or 'Morse-code' dark-green dot/dash patterns along minor veins associated with Bunchy Top disease."
Bunchy_Top,PlantWild_116.jpg,no,whole_plant,rejected,"The plant shows healthy; broad; dark-green leaves without the characteristic stunting; narrow bunched leaves; upward-rolling yellow margins; or 'Morse-code' vein patterns diagnostic of Banana Bunchy Top disease."
Bunchy_Top,PlantWild_12.jpg,no,whole_plant,rejected,"The banana plants appear generally healthy with broad; green leaves lacking the characteristic stunting; bunching; upward-rolling yellow margins; or 'Morse-code' dark-green vein patterns diagnostic of Banana Bunchy Top disease."
Bunchy_Top,PlantWild_126.jpg,no,whole_plant,rejected,"The banana plants in the image appear largely healthy with broad; fully expanded leaves and no visible stunting; bunching; upward-rolling yellow margins; or characteristic 'Morse-code' dark-green vein patterns indicative of Bunchy Top disease."
Bunchy_Top,PlantWild_148.jpg,no,whole_plant,rejected,"The banana plants in the image appear healthy with large; fully expanded green leaves showing no signs of stunting; bunching; upward-rolling yellow margins; or the characteristic 'Morse-code' dark-green dot/dash patterns on minor veins associated with Bunchy Top disease."
Bunchy_Top,PlantWild_154.jpg,yes,whole_plant,skipped,"The young banana plant shows characteristic Bunchy Top symptoms including stunted growth; narrow upward-curling leaves with yellowing margins; and bunched leaf arrangement consistent with the disease description."
Bunchy_Top,PlantWild_2.jpg,yes,whole_plant,skipped,"The banana plant displays classic Bunchy Top symptoms including stunted growth; narrow upward-curling leaves with yellowing margins; and a bunched/rosette appearance at the crown consistent with BBTV infection."
Bunchy_Top,PlantWild_103.jpg,no,whole_plant,rejected,"The plant shown has large; broad; healthy-looking green leaves without the characteristic stunting; bunching; upward-rolling yellow margins; or 'Morse-code' dark-green vein patterns associated with Banana Bunchy Top disease."
Bunchy_Top,PlantWild_121.jpg,no,whole_plant,rejected,"The plant shows healthy; broad; upright banana leaves without the characteristic stunting; bunching; narrow upward-rolling leaves; yellow margins; or 'Morse-code' dark-green vein patterns associated with Bunchy Top disease."
Cigar_End_Rot,PlantWild_19.jpg,yes,pod,ref,"The banana fruit tips show dark blackening; shrinkage; and dry necrotic tissue at the flower (cigar) end; consistent with the characteristic symptoms of Cigar End Rot caused by dry rot and blackening at the fruit tip resembling a burnt cigar end."
Cigar_End_Rot,PlantWild_12.jpg,yes,pod,ref,"The banana fruits display characteristic blackened; shrunken; dry rotting at the flower (cigar) ends with corrugated necrotic tissue resembling the burnt end of a cigar; consistent with Cigar End Rot symptoms."
Cigar_End_Rot,PlantWild_20.jpg,yes,pod,ref,"The image shows the tip of a green banana fruit with characteristic dry; blackened; wrinkled necrotic tissue at the flower end resembling the burnt end of a cigar; consistent with Cigar End Rot symptoms."
Cigar_End_Rot,PlantWild_57.jpg,no,pod,rejected,"The image shows unripe green banana fruit clusters with no visible ash-grey wrinkled lesions; blackening; or dry rot at the flower (cigar) ends characteristic of Cigar End Rot."
Cigar_End_Rot,PlantWild_40.jpg,yes,pod,ref,"The image shows green banana fruits with classic cigar end rot symptoms at the tips; including blackening; shrinkage; dry wrinkled lesions with grey powdery fungal growth resembling a burnt cigar end; consistent with the disease description."
Cigar_End_Rot,PlantWild_39.jpg,yes,pod,ref,"The banana fruits clearly display the characteristic dark blackened; shrunken; dry rotting tips at the flower (cigar) end; consistent with the ash-grey wrinkled lesion and blackening described for cigar end rot."
Cigar_End_Rot,PlantWild_49.jpg,yes,pod,test,"The banana fruits display blackening; shrinkage; and dry rot at the flower/cigar end with dark necrotic tissue and powdery grey lesions consistent with Cigar End Rot symptoms described."
Cigar_End_Rot,PlantWild_22.jpg,no,pod,rejected,"The image shows green; healthy-looking banana fruits with no visible ash-grey wrinkled lesions; blackening; or dry rot at the cigar (flower) end characteristic of Cigar End Rot."
Cigar_End_Rot,PlantWild_13.jpg,yes,pod,test,"The banana fruit tips show the characteristic ash-grey wrinkled lesions with blackening and shrinkage of the skin at the cigar end; consistent with Cigar End Rot caused by fungal infection at the flower end of ripening bananas."
Cigar_End_Rot,PlantWild_51.jpg,yes,pod,test,"The banana fruits show characteristic blackening; shrinkage; and dry rot at the flower (cigar) end of the fruit tips; consistent with Verticillium theobromae-caused Cigar End Rot as described."
Cigar_End_Rot,PlantWild_35.jpg,no,pod,rejected,"The image shows green unripe banana fruits with only minor dark tips at the flower ends but lacks the characteristic ash-grey wrinkled lesions; powdery grey conidia; and dry fibrous rot associated with Cigar End Rot."
Cigar_End_Rot,PlantWild_46.jpg,yes,whole_plant,ref,"The image shows banana fruit tips with darkening; wrinkling; and dry rot at the cigar end consistent with the described ash-grey wrinkled lesions characteristic of Cigar End Rot."
Cigar_End_Rot,PlantWild_38.jpg,no,whole_plant,rejected,"The image shows green; unripe banana bunches with no visible ash-grey wrinkled lesions; blackening; or dry rot at the flower ends that are characteristic of Cigar End Rot."
Cigar_End_Rot,PlantWild_3.jpg,yes,pod,test,"The image shows the flower/cigar end of a banana fruit with characteristic dry; dark brown-black necrotic tissue; shrinkage; and corrugated lesions at the fruit tip; consistent with Cigar End Rot symptoms."
Cigar_End_Rot,PlantWild_23.jpg,yes,pod,test,"The image shows banana fruits with dry; ash-grey; wrinkled lesions at the flower (cigar) end; consistent with the described Cigar End Rot symptoms caused by Verticillium theobromae."
Cigar_End_Rot,PlantWild_53.jpg,no,pod,rejected,"The image shows green unripe banana fruits with no visible ash-grey wrinkled lesions; cigar-end rot symptoms; or powdery grey conidia at the fruit tips that would be consistent with Cigar End Rot disease."
Cigar_End_Rot,PlantWild_55.jpg,no,seed,rejected,"The image shows whole banana fruits with general browning and dark spotting across the skin rather than the characteristic ash-grey; wrinkled dry rot localized at the flower (cigar) end typical of Cigar End Rot."
Cigar_End_Rot,PlantWild_42.jpg,no,stem,rejected,"The image shows a stem with a dark; necrotic lesion that resembles a canker or stem rot; not the ash-grey; cigar-end dry rot with powdery grey conidia characteristic of Cigar End Rot on banana fruit tips."
Cigar_End_Rot,PlantWild_24.jpg,yes,pod,skipped,"The banana fruits show brown-black necrotic lesions at the distal (cigar) ends with shriveling and darkening of the fruit tips; consistent with the dry rot and blackening characteristic of Cigar End Rot."
Cigar_End_Rot,PlantWild_36.jpg,yes,pod,skipped,"The image shows a ripening banana fruit with a characteristic ash-grey; wrinkled; dry rot lesion at the flower (cigar) end with blackening and shrinkage of the skin at the tip; consistent with Cigar End Rot symptoms."
Cigar_End_Rot,PlantWild_32.jpg,yes,pod,skipped,"The image shows banana fruit with a dry; wrinkled; brown-grey rotting lesion at the tip/flower end of the fruit; consistent with the characteristic ash-grey corrugated lesion of Cigar End Rot caused by fungal infection at the cigar end of ripening bananas."
Cigar_End_Rot,PlantWild_5.jpg,yes,pod,skipped,"The image shows the tip of a banana fruit with characteristic dry; shrunken; blackened and ash-grey wrinkled necrotic tissue at the flower end; consistent with the cigar end rot description."
Cigar_End_Rot,PlantWild_58.jpg,yes,pod,skipped,"The image shows green banana fruits with characteristic dark; dried; shrunken rot at the flower (cigar) end; consistent with the ash-grey wrinkled lesion resembling a burnt cigar end described for Cigar End Rot."
Cigar_End_Rot,PlantWild_48.jpg,yes,pod,skipped,"The image shows a banana fruit with a dark; ash-grey; wrinkled dry rot at the flower (cigar) end; consistent with the described symptoms of Cigar End Tip Rot caused by fungal infection."
Cigar_End_Rot,PlantWild_31.jpg,yes,pod,skipped,"The banana fruits show classic cigar end rot symptoms with dry; ash-grey powdery lesions and blackened; shriveled tips covered with grey conidia at the flower end of each fruit; resembling the burnt end of a cigar."
Cigar_End_Rot,PlantWild_28.jpg,yes,pod,skipped,"The banana fruits show blackening; shrinkage; and dry rot at the flower (cigar) end tips; consistent with the characteristic symptoms of Cigar End Rot caused by fungal infection at the distal end of the fruit."
Cigar_End_Rot,PlantWild_60.jpg,yes,pod,skipped,"The image clearly shows banana fruit with blackening and shrinkage at the flower (cigar) end tips; consistent with the ash-grey; wrinkled lesions and dry rot characteristic of Cigar End Rot disease."
Cigar_End_Rot,PlantWild_52.jpg,yes,pod,skipped,"The banana fruits display characteristic cigar end rot symptoms including blackening; shrinkage; and dry ash-grey lesions at the flower (tip) ends of the fruit; consistent with the described disease."
Cigar_End_Rot,PlantWild_11.jpg,yes,pod,skipped,"The image shows banana fruits with blackened; shrunken; ash-grey dry rot lesions at their tips (cigar ends); with powdery dark conidia and wrinkled necrotic tissue characteristic of Cigar End Rot."
Cigar_End_Rot,PlantWild_1.jpg,yes,seed,ref,"The image shows the flower (cigar) end of a green banana fruit with blackening; shrinkage; and dry rot at the tip; consistent with Cigar End Rot symptoms described."
Cigar_End_Rot,PlantWild_6.jpg,yes,pod,skipped,"The banana fruits display classic cigar end rot symptoms with dark brown-grey; wrinkled; shrunken lesions at the flower (distal) ends of the fruit; consistent with the dry rot described for this disease."
Cigar_End_Rot,PlantWild_43.jpg,no,pod,rejected,"The image shows a bunch of green banana fruits without the characteristic ash-grey wrinkled lesions at the cigar (flower) end typical of Cigar End Rot; the fruits appear largely healthy with only minor browning at the tips consistent with normal flower remnants."
Cigar_End_Rot,PlantWild_14.jpg,yes,pod,skipped,"Both banana fruits display characteristic cigar end rot symptoms including ash-grey wrinkled lesions with blackening and shrinkage at the flower/tip end; along with dark necrotic spots progressing along the fruit surface; consistent with the described disease."
Cigar_End_Rot,PlantWild_15.jpg,no,pod,rejected,"The image shows green; apparently healthy banana fruit with only normal dried flower remnants at the tips; lacking the characteristic ash-grey wrinkled lesions; blackening; shrinkage; and powdery grey conidia associated with Cigar End Rot."
Cigar_End_Rot,PlantWild_17.jpg,yes,pod,skipped,"The image shows a banana fruit with blackening; shrinkage; and dark dry rot at the flower (cigar) end; consistent with the described Cigar End Rot symptoms."
Cigar_End_Rot,PlantWild_26.jpg,no,pod,rejected,"The image shows healthy green banana fruit bunches with no visible ash-grey wrinkled lesions; blackening at the fruit tips; or dry rot symptoms characteristic of Cigar End Rot."
Cigar_End_Rot,PlantWild_27.jpg,yes,pod,skipped,"The image shows a banana fruit tip with characteristic dark; shrunken; wrinkled necrotic tissue at the flower (cigar) end; consistent with the dry rot; blackening; and shrinkage described for Cigar End Rot."
Cigar_End_Rot,PlantWild_29.jpg,yes,pod,skipped,"The banana fruits show characteristic dry; brown-to-black shriveling and necrosis at the flower (cigar) ends of the developing fruit; consistent with the tip blackening and dry rot symptoms described for Cigar End Rot."
Cigar_End_Rot,PlantWild_10.jpg,yes,pod,skipped,"The image shows banana fruit with dark; dry; shrunken lesions at the tip (cigar end) consistent with the ash-grey wrinkled necrosis characteristic of Cigar End Rot."
Cigar_End_Rot,PlantWild_16.jpg,no,pod,rejected,"The image shows harvested green banana fruits with some dried floral remnants and minor mechanical damage at cut ends; but lacks the characteristic ash-grey wrinkled cigar-end lesions; powdery grey conidia; and dry fibrous rot at the fruit tips that define Cigar End Rot."
Cordana_Leaf_Spot,Banana_Leaf_335.jpg,yes,leaf,ref,"The image shows banana leaves with large necrotic patches; yellow halos; and brown lesions consistent with Cordana Leaf Spot symptoms including the bright yellow margin separating necrotic tissue from green healthy tissue."
Cordana_Leaf_Spot,Banana_Leaf_199.jpeg,yes,leaf,ref,"The image shows large necrotic lesions on a banana leaf with brown discoloration; a darker border; and yellowish margins consistent with Cordana leaf spot symptoms as described."
Cordana_Leaf_Spot,Banana_Leaf_351.jpg,yes,leaf,ref,"The image shows large necrotic lesions with pale brown to grayish centers; a dark brown border; and a bright yellow halo on a banana leaf; consistent with Cordana leaf spot symptoms described."
Cordana_Leaf_Spot,PlantWild_15.jpg,yes,leaf,ref,"The image shows a green banana leaf with oval necrotic lesions featuring dark brown borders and lighter centers; consistent with the cordana leaf spot description of oval to fusiform necrotic lesions with dark brown borders on banana leaves."
Cordana_Leaf_Spot,Banana_Leaf_575.jpeg,yes,leaf,ref,"The image shows necrotic lesions on a banana leaf with dark brown borders and surrounding discoloration; consistent with Cordana Leaf Spot symptoms."
Cordana_Leaf_Spot,Banana_Leaf_572.jpeg,yes,leaf,test,"The image shows large necrotic lesions on banana leaves with dark brown borders and a yellow halo; consistent with Cordana Leaf Spot symptoms described."
Cordana_Leaf_Spot,Banana_Leaf_66.jpeg,no,leaf,rejected,"The image shows a mostly green leaf with only minor small dark spots and some yellowing at the edge; lacking the characteristic large pale brown necrotic lesions with grey concentric rings; dark brown borders; and bright yellow halos described for Cordana Leaf Spot."
