class,filename,match,part,split,reason
Bacterial_Pustule,Soybean_Dise_161.jpg,yes,leaf,test,"The leaf shows numerous small; scattered brown lesions consistent with bacterial pustule symptoms; including raised necrotic centers distributed across the leaf surface without prominent water-soaking halos; matching the described disease characteristics."
Bacterial_Pustule,Soybean_Dise_101.jpg,yes,leaf,skipped,"The soybean leaves display numerous small reddish-brown spots with yellowish halos scattered across the upper leaf surface; consistent with bacterial pustule lesions that develop into irregular brown areas on foliage."
Bacterial_Pustule,Soybean_Dise_89.jpg,yes,leaf,skipped,"The leaf displays numerous small dark brown lesions with yellow halos scattered across the surface; consistent with bacterial pustule's characteristic small spots with raised centers and surrounding chlorosis on soybean leaves."
Bacterial_Pustule,Soybean_Dise_126.jpg,yes,leaf,skipped,"The leaf displays numerous small brown lesions with yellow chlorotic halos scattered across the surface; consistent with bacterial pustule symptoms including the characteristic small spots and irregular brown areas described for this disease."
Bacterial_Pustule,Soybean_Dise_70.jpg,yes,leaf,skipped,"The leaf shows numerous small dark lesions and spots scattered across the surface with some holes where necrotic tissue has fallen out; consistent with bacterial pustule lesions that can coalesce into irregular brown areas on soybean leaves."
Bacterial_Pustule,Soybean_Dise_77.jpg,yes,leaf,skipped,"The leaf shows multiple small lesions with dark raised centers surrounded by yellow-orange halos; consistent with bacterial pustule symptoms of small spots with raised centers and chlorotic surrounds on the leaf surface."
Bacterial_Pustule,Soybean_Dise_112.jpg,no,leaf,rejected,"The leaf shows numerous dark brown to black angular necrotic lesions scattered across the surface; more consistent with bacterial blight or angular leaf spot rather than bacterial pustule; which is characterized by small light-green spots with raised tan pustules on the undersides of leaves rather than dark necrotic lesions."
Bacterial_Pustule,Soybean_Dise_65.jpg,no,leaf,rejected,"The leaf shows extensive brown/yellow necrotic spotting and shot-hole lesions consistent with bacterial blight or a fungal disease; but lacks the characteristic small raised pustules (tan bumps) on the leaf undersurface that are the hallmark of Bacterial Pustule disease."
Bacterial_Pustule,Soybean_Dise_131.jpg,yes,leaf,skipped,"The image shows a leaf with multiple small; raised brown lesions with dark centers on the leaf surface; consistent with the bacterial pustule description of small spots with raised centers and tan bumps visible under magnification."
Bacterial_Pustule,Soybean_Dise_42.jpg,yes,leaf,skipped,"The image shows a close-up of a leaf surface with multiple raised; dark brown pustule-like lesions with irregular; cracked surfaces on the leaf tissue; consistent with the bacterial pustule description of raised centers and crack openings visible under magnification."
Bacterial_Pustule,Soybean_Dise_139.jpg,yes,leaf,skipped,"The image shows a leaf with numerous small raised brown pustules/bumps on the surface along with surrounding chlorotic (yellowing) tissue; consistent with the bacterial pustule description of raised centers and tan bumps on leaf surfaces."
Bean_Pod_Mottle_virus,Soybean_Dise_9.jpg,yes,seed,ref,"The image shows soybean seeds within an open pod exhibiting dark mottled/discolored seed coats with black blotching around the hilum; consistent with the seed coat mottling symptoms described for Bean Pod Mottle virus."
Bean_Pod_Mottle_virus,Soybean_Dise_14.jpg,yes,leaf,ref,"The leaves display characteristic green-to-yellow mottling (mosaic/blotchy discoloration) and slight puckering/distortion consistent with Bean Pod Mottle Virus symptoms described."
Bean_Pod_Mottle_virus,Soybean_Dise_4.jpg,yes,seed,ref,"The image shows soybean seeds with mottled seed coats displaying characteristic black/dark discoloration around the hilum region inside an open mature pod; consistent with the seed coat mottling symptom described for Bean Pod Mottle virus."
Bean_Pod_Mottle_virus,Soybean_Dise_13.jpg,yes,leaf,ref,"The soybean leaves show characteristic green to yellow mottling; puckering; and leaf distortion consistent with Bean Pod Mottle Virus symptoms as described."
Bean_Pod_Mottle_virus,Soybean_Dise_18.jpg,yes,pod,ref,"The soybean pods display dark brown to purple mottling; discoloration; and blotchy lesions consistent with Bean Pod Mottle virus symptoms described as pod mottling and misshaping."
Bean_Pod_Mottle_virus,Soybean_Dise_3.jpg,yes,leaf,ref,"The leaf displays pronounced puckering; blistering; and dark green mottling consistent with Bean Pod Mottle Virus symptoms of leaf distortion and blotchiness described in the disease profile."
Bean_Pod_Mottle_virus,Soybean_Dise_5.jpg,yes,seed,ref,"The image shows soybean seeds with mottled seed coats displaying dark black/brown blotchy discoloration on a pale background; consistent with the seed coat mottling symptoms described for Bean Pod Mottle virus."
Bean_Pod_Mottle_virus,Soybean_Dise_8.jpg,yes,leaf,ref,"The leaves display green-to-yellow mottling and blotchiness consistent with Bean Pod Mottle Virus symptoms; along with some leaf distortion and small holes visible across the foliage."
Bean_Pod_Mottle_virus,Soybean_Dise_15.jpg,no,pod,rejected,"The image shows what appears to be an insect (likely a stink bug or similar pest) hiding among soybean pods; not plant tissue exhibiting the mottling; discoloration; or distortion symptoms characteristic of Bean Pod Mottle Virus."
Bean_Pod_Mottle_virus,Soybean_Dise_20.jpg,no,leaf,rejected,"The image shows a beetle (likely a bean leaf beetle; a known vector of Bean Pod Mottle Virus) on healthy-looking green soybean leaves with no visible viral symptoms such as mottling; yellowing; puckering; or distortion."
Bean_Pod_Mottle_virus,Soybean_Dise_7.jpg,yes,leaf,ref,"The soybean leaves display mottling; puckering; and a mosaic-like blotchy pattern consistent with Bean Pod Mottle Virus infection as described."
Bean_Pod_Mottle_virus,Soybean_Dise_19.jpg,yes,leaf,test,"The soybean leaves display characteristic green-to-yellow mottling (blotchiness) and puckering/distortion consistent with Bean Pod Mottle Virus symptoms described in the disease profile."
Bean_Pod_Mottle_virus,Soybean_Dise_10.jpg,yes,seed,ref,"The soybean seeds show distinctive dark brown/black mottling on their seed coats; which is consistent with Bean Pod Mottle virus symptoms described as seed coat mottling that is brown or black depending on hilum color."
Bean_Pod_Mottle_virus,Soybean_Dise_2.jpg,no,leaf,rejected,"The image shows a beetle (likely a bean leaf beetle; which can vector Bean Pod Mottle Virus) on healthy-looking green soybean leaves without the characteristic green-to-yellow mottling; puckering; distortion; or other viral symptoms described for Bean Pod Mottle Virus."
Bean_Pod_Mottle_virus,Soybean_Dise_11.jpg,yes,leaf,test,"The leaves display a mottled; blotchy green pattern with some puckering and uneven surface texture consistent with Bean Pod Mottle virus foliar symptoms described in the disease profile."
Bean_Pod_Mottle_virus,Soybean_Dise_6.jpg,no,leaf,rejected,"The image shows mechanical insect feeding damage (holes and ragged leaf edges) rather than the green-to-yellow mottling; puckering; or distortion characteristic of Bean Pod Mottle virus infection."
Bean_Pod_Mottle_virus,Soybean_Dise_16.jpg,no,leaf,rejected,"The image shows leaves with numerous shot-hole type feeding damage (circular holes with brown edges); which is characteristic of insect feeding injury rather than the green-to-yellow mottling; puckering; and distortion associated with Bean Pod Mottle Virus."
Bean_Pod_Mottle_virus,Soybean_Dise_17.jpg,yes,leaf,test,"The soybean leaves display a characteristic mottled; blotchy green pattern with some puckering and uneven texture consistent with Bean Pod Mottle Virus foliar symptoms described in the disease description."
Bean_Pod_Mottle_virus,Soybean_Dise_1.jpg,yes,leaf,skipped,"The leaves show characteristic mottling; blotchiness; puckering; and distortion consistent with Bean Pod Mottle Virus symptoms described; including the green-to-yellow mosaic pattern on the foliage."
Bean_Pod_Mottle_virus,Soybean_Dise_12.jpg,yes,leaf,skipped,"The soybean leaves display characteristic green-to-yellow mottling; puckering; and distortion consistent with Bean Pod Mottle Virus symptoms as described."
Brown_Stem_Rot,Soybean_Dise_131.jpg,yes,whole_plant,ref,"The image shows soybean plants with wilted; necrotic foliage; browning at the stem bases; and decayed tissue consistent with Brown Stem Rot affecting the lower stems and causing leaf death while leaves remain attached."
Brown_Stem_Rot,Soybean_Dise_110.jpg,yes,leaf,ref,"The soybean leaf shows classic Brown Stem Rot foliar symptoms including interveinal necrosis with tissue between veins turning brown while tissue adjacent to veins remains green; along with leaf curling and death while remaining attached."
Brown_Stem_Rot,Soybean_Dise_93.jpg,yes,leaf,ref,"The soybean leaves display classic Brown Stem Rot foliar symptoms including interveinal chlorosis (yellowing between veins) and necrotic brown lesions with green tissue remaining adjacent to veins; and the split stem visible in the image shows the characteristic brown pith discoloration consistent with BSR infection."
Brown_Stem_Rot,Soybean_Dise_22.jpg,yes,stem,ref,"The image shows soybean stems split lengthwise revealing internal browning of the pith and vascular tissue at the nodes; which is characteristic of Brown Stem Rot as described."
Brown_Stem_Rot,Soybean_Dise_154.jpg,yes,leaf,ref,"The leaves display classic Brown Stem Rot foliar symptoms including interveinal necrosis and chlorosis where tissue between veins has turned brown while tissue adjacent to veins remains green/yellow; along with leaf curling and death while remaining attached to the plant."
Brown_Stem_Rot,Soybean_Dise_103.jpg,yes,stem,ref,"The split stem clearly shows internal browning and discoloration of the pith and vascular tissue; which is the hallmark symptom of Brown Stem Rot as described."
Brown_Stem_Rot,Soybean_Dise_157.jpg,yes,stem,ref,"The image shows stems split lengthwise revealing browning of the internal pith tissue; which is a hallmark symptom of Brown Stem Rot as described; contrasting with the green external stem appearance."
Brown_Stem_Rot,Soybean_Dise_126.jpg,yes,whole_plant,ref,"The soybean field shows interveinal chlorosis and necrosis with leaf curling and browning consistent with Brown Stem Rot foliar symptoms; while pods and stems are also visible throughout the canopy."
Brown_Stem_Rot,Soybean_Dise_146.jpg,yes,stem,ref,"The split stems clearly show internal browning of the pith and vascular tissue characteristic of Brown Stem Rot; consistent with the described symptom of brown discoloration visible when stems are split lengthwise."
Brown_Stem_Rot,Soybean_Dise_29.jpg,yes,leaf,ref,"The soybean leaves display characteristic interveinal chlorosis and necrotic mottling with reddish-brown discoloration between the veins while tissue near veins remains green; consistent with Brown Stem Rot foliar symptoms; along with leaf curling visible on affected upper leaves."
Brown_Stem_Rot,Soybean_Dise_153.jpg,yes,stem,ref,"The split stem clearly shows internal browning of the pith and vascular tissue at the node region; consistent with Brown Stem Rot symptoms where infected stems display brown pith internally while the exterior appears relatively healthy."
Brown_Stem_Rot,Soybean_Dise_171.jpg,yes,stem,test,"The image shows soybean stems split lengthwise revealing characteristic brown discoloration of the pith and vascular tissue; with the top stem showing healthy white pith for comparison; which is consistent with Brown Stem Rot symptoms as described."
Brown_Stem_Rot,Soybean_Dise_18.jpg,yes,leaf,ref,"The soybean leaves display classic Brown Stem Rot symptoms including interveinal chlorosis (yellowing between veins) and necrotic brown lesions with green tissue remaining adjacent to veins; and the split stems visible in the background show internal brown pith discoloration consistent with BSR."
Brown_Stem_Rot,Soybean_Dise_87.jpg,yes,stem,test,"The split stem clearly shows internal browning of the pith and vascular tissue consistent with Brown Stem Rot; where the normally white pith has turned dark brown; matching the described diagnostic symptom of internal pith discoloration when stems are split lengthwise."
Brown_Stem_Rot,Soybean_Dise_132.jpg,yes,stem,test,"The image shows a split soybean stem revealing brown discoloration of the internal pith tissue; which is the hallmark diagnostic symptom of Brown Stem Rot as described."
Brown_Stem_Rot,Soybean_Dise_71.jpg,yes,stem,skipped,"The image shows soybean stems split lengthwise revealing brown discoloration of the pith and vascular tissue at the nodes; which is a classic diagnostic symptom of Brown Stem Rot as described."
Brown_Stem_Rot,Soybean_Dise_198.jpg,yes,leaf,skipped,"The soybean leaves display interveinal chlorosis and necrotic lesions (tissue between veins dying while tissue near veins remains green) consistent with the foliar symptoms of Brown Stem Rot as described."
Brown_Stem_Rot,Soybean_Dise_139.jpg,no,whole_plant,rejected,"The image shows a mostly healthy soybean field canopy with only minor leaf spotting; there is no visible interveinal chlorosis; necrosis; leaf curling; or evidence of stem pith browning consistent with Brown Stem Rot."
Brown_Stem_Rot,Soybean_Dise_112.jpg,yes,leaf,skipped,"The leaf displays classic Brown Stem Rot foliar symptoms including interveinal necrosis and chlorosis (brown tissue between veins with green tissue remaining adjacent to veins) along with leaf curling; consistent with the described disease."
Brown_Stem_Rot,Soybean_Dise_92.jpg,yes,stem,skipped,"The image shows a stem split lengthwise revealing internal brown discoloration of the pith tissue; which is a hallmark symptom of Brown Stem Rot as described."
Cercospora,Soybean_Dise_12.jpg,yes,leaf,ref,"The leaf displays reddish-purple to bronze discoloration with coalescing necrotic spots on the upper surface; consistent with Cercospora leaf blight symptoms described as light purple spots expanding to reddish-purple or bronze with a leathery sunburned appearance."
Cercospora,Soybean_Dise_33.jpg,yes,seed,ref,"The soybean seeds display purple to reddish-brown discoloration on the seed coats; consistent with Cercospora seed staining caused by Cercospora kikuchii as described in the disease profile."
Cercospora,Soybean_Dise_98.jpg,yes,leaf,ref,"The leaf shows reddish-purple to bronze discoloration with dark spots coalescing across the leaf surface; consistent with Cercospora leaf blight symptoms described as reddish-purple or bronze discoloration with a leathery appearance on soybean leaves."
Cercospora,Soybean_Dise_107.jpg,yes,leaf,ref,"The leaf shows numerous reddish-brown to purple-bronze spots scattered across the surface that coalesce into larger necrotic areas with yellowing; consistent with Cercospora leaf blight symptoms described as reddish-purple discoloration and red-brown spots on leaf surfaces."
Cercospora,Soybean_Dise_93.jpg,yes,leaf,ref,"The leaf shows extensive reddish-brown to bronze discoloration with necrotic areas coalescing across the leaf surface; consistent with the leathery sunburned appearance and red-brown spots described for Cercospora leaf blight."
Cercospora,Soybean_Dise_113.jpg,no,pod,rejected,"The image shows an opened soybean pod with seeds displaying some purple/brown discoloration on the seed coats; but does not clearly show the characteristic Cercospora leaf symptoms (reddish-purple or bronze foliar discoloration with leathery sunburned appearance) described in the disease profile."
Cercospora,Soybean_Dise_43.jpg,yes,leaf,ref,"The leaf shows reddish-brown to bronze discoloration with coalescing necrotic spots across the upper surface; consistent with Cercospora leaf blight's characteristic leathery sunburned appearance with reddish-purple bronzing."
Cercospora,Soybean_Dise_71.jpg,yes,leaf,test,"The soybean leaves display reddish-purple to bronze discoloration with a leathery sunburned appearance and scattered red-brown spots coalescing into larger necrotic areas; consistent with Cercospora leaf blight symptoms described."
Cercospora,Soybean_Dise_53.jpg,no,leaf,rejected,"The leaves show insect feeding damage (holes) and small brown spots but lack the characteristic reddish-purple to bronze discoloration or leathery sunburned appearance associated with Cercospora leaf blight."
Cercospora,Soybean_Dise_72.jpg,yes,leaf,test,"The soybean leaves display reddish-purple to dark brown spots that coalesce into larger necrotic areas on the upper leaf surfaces; consistent with Cercospora leaf blight symptoms as described."
Cercospora,Soybean_Dise_10.jpg,yes,leaf,test,"The soybean leaves show characteristic reddish-purple to bronze discoloration with dark spots coalescing across the leaf surface; consistent with Cercospora leaf blight symptoms described as reddish-purple or bronze discoloration giving a leathery sunburned appearance."
Cercospora,Soybean_Dise_96.jpg,no,pod,rejected,"The image shows mature; dried soybean pods with brown discoloration consistent with natural senescence or possibly pod and stem blight; not the characteristic reddish-purple or bronze foliar lesions and seed coat discoloration typical of Cercospora leaf blight."
Cercospora,Soybean_Dise_65.jpg,yes,leaf,skipped,"The soybean leaves show reddish-purple to bronze discoloration with coalescing necrotic areas and the characteristic leathery sunburned appearance consistent with Cercospora leaf blight symptoms described."
Cercospora,Soybean_Dise_68.jpg,yes,seed,ref,"The soybean seeds display characteristic purple/reddish-brown discoloration on the seed coats; consistent with Cercospora seed staining (purple seed stain caused by Cercospora kikuchii) as described in the disease profile."
Cercospora,Soybean_Dise_36.jpg,yes,seed,ref,"The soybean seeds display purple to dark brown discoloration on the seed coats; consistent with Cercospora seed staining caused by Cercospora kikuchii infection as described in the disease profile."
Cercospora,Soybean_Dise_61.jpg,yes,leaf,skipped,"The leaf displays reddish-purple to brown spots and necrotic areas with yellowing that coalesce across the leaf surface; consistent with Cercospora leaf blight symptoms described as red-brown spots expanding into large necrotic regions."
Cercospora,Soybean_Dise_77.jpg,yes,leaf,skipped,"The soybean leaves show reddish-purple to bronze discoloration with necrotic lesions and holes consistent with Cercospora leaf blight symptoms described; including the characteristic banded/leathery sunburned appearance on the upper leaf surfaces."
Cercospora,Soybean_Dise_127.jpg,yes,leaf,skipped,"The soybean leaf displays reddish-purple to bronze discoloration with a leathery sunburned appearance on the upper leaf surface; consistent with Cercospora leaf blight symptoms described."
Cercospora,Soybean_Dise_115.jpg,yes,leaf,skipped,"The leaves display extensive reddish-brown to bronze discoloration with numerous dark spots coalescing into large necrotic areas on the upper leaf surfaces; consistent with Cercospora leaf blight symptoms described as reddish-purple or bronze discoloration with a sunburned appearance."
Cercospora,Soybean_Dise_21.jpg,yes,seed,ref,"The soybean seeds display characteristic purple/reddish-brown discoloration on their seed coats; consistent with Cercospora seed staining caused by Cercospora kikuchii; which causes pink to purple discoloration on seed coats as described."
Charcoal_Rot,Soybean_Dise_78.jpg,yes,whole_plant,ref,"The image shows soybean plants with characteristic wilting; browning; and desiccation of leaves and stems consistent with Charcoal Rot; with affected plants showing stunted; collapsed lower stems alongside healthy green plants in the same field row."
Charcoal_Rot,Soybean_Dise_49.jpg,yes,stem,ref,"The stems show the characteristic gray-bleached surface with numerous small black specks (microsclerotia) beneath and on the epidermis; and the split stems reveal internal discoloration consistent with the charcoal-sprinkled appearance described for Charcoal Rot."
Charcoal_Rot,Soybean_Dise_116.jpg,yes,stem,ref,"The image shows a stem cross-section with numerous small black specks (microsclerotia) scattered beneath the epidermis and within the tissue; along with grayish discoloration; which is characteristic of the charcoal-sprinkled appearance described for Charcoal Rot."
