class,filename,match,part,split,reason
Anthracnose,Bugwood_11.jpg,yes,stem,test,"The image shows dark; spiny acervuli (fungal fruiting bodies with setae) characteristic of Colletotrichum spp.; the causal agent of anthracnose; erupting through reddish-brown necrotic plant tissue."
Anthracnose,Bugwood_6.jpg,yes,pod,test,"The pepper fruits display characteristic anthracnose symptoms including large; dark; sunken; circular lesions with concentric rings caused by Colletotrichum species."
Anthracnose,Bugwood_9.jpg,yes,pod,skipped,"The tomatoes display classic anthracnose symptoms: circular; sunken lesions with dark acervuli (fungal fruiting bodies) at the blossom end; characteristic of Colletotrichum infection on fruit."
Anthracnose,Bugwood_17.jpg,yes,pod,skipped,"The tomato fruit displays a characteristic anthracnose lesion: a sunken; circular; water-soaked lesion with concentric rings and dark acervuli (fungal fruiting bodies) visible at the center; consistent with Colletotrichum infection causing anthracnose on tomato fruit."
Anthracnose,Bugwood_1.jpg,yes,seed,skipped,"The tomato fruit displays sunken; circular lesions with tan to brown necrotic tissue and dark fungal acervuli; which are characteristic symptoms of Anthracnose caused by Colletotrichum species on tomato fruit."
Anthracnose,Bugwood_12.jpg,yes,pod,skipped,"The image shows a circular; sunken lesion with dark; necrotic center tissue on the surface of a tomato fruit; which is characteristic of anthracnose caused by Colletotrichum species."
Bacterial_Canker_And_Wilt_Of_Tomato,Bugwood_9.jpg,yes,stem,ref,"The image shows a tomato stem with characteristic longitudinal brown necrotic streaking and internal vascular discoloration consistent with bacterial canker and wilt caused by Clavibacter michiganensis subsp. michiganensis."
Bacterial_Canker_And_Wilt_Of_Tomato,Bugwood_14.jpg,yes,whole_plant,ref,"The image shows tomato plants with severe wilting; browning; and collapse of foliage consistent with bacterial canker and wilt; a vascular disease causing rapid whole-plant decline and death while fruits remain attached."
Bacterial_Canker_And_Wilt_Of_Tomato,Bugwood_4.jpg,yes,leaf,ref,"The tomato leaves show yellowing (chlorosis); marginal necrosis; and brown lesions consistent with bacterial canker and wilt caused by Clavibacter michiganensis; which causes leaf scorch and wilting symptoms."
Bacterial_Canker_And_Wilt_Of_Tomato,Bugwood_13.jpg,yes,stem,ref,"The image shows a cross-section of a tomato stem being cut open with a knife; revealing internal vascular discoloration and pith breakdown consistent with bacterial canker and wilt caused by Clavibacter michiganensis subsp. michiganensis."
Bacterial_Canker_And_Wilt_Of_Tomato,Bugwood_18.jpg,yes,stem,ref,"The images show stem cross-sections and surface lesions with dark; necrotic canker tissue consistent with bacterial canker and wilt of tomato; including the characteristic internal discoloration and external streaking on the stem."
Bacterial_Canker_And_Wilt_Of_Tomato,Bugwood_3.jpg,yes,leaf,ref,"The image shows tomato leaves and stems with characteristic symptoms of bacterial canker including necrotic lesions along the stem; marginal leaf scorch; and small dark spots on the leaf surface consistent with Clavibacter michiganensis infection."
Bacterial_Canker_And_Wilt_Of_Tomato,Bugwood_5.jpg,yes,stem,test,"The image shows tomato plants with characteristic bacterial canker symptoms including elongated brown necrotic streaks on the stems; wilting foliage; and vascular discoloration consistent with Clavibacter michiganensis subsp. michiganensis infection."
Bacterial_Canker_And_Wilt_Of_Tomato,Bugwood_8.jpg,yes,whole_plant,ref,"The image shows a tomato plant with widespread wilting; brown necrotic leaves; and collapsed stems consistent with bacterial canker and wilt caused by Clavibacter michiganensis; which causes systemic vascular infection leading to whole-plant collapse."
Bacterial_Canker_And_Wilt_Of_Tomato,Bugwood_15.jpg,yes,stem,test,"The image shows a tomato stem with characteristic brown; necrotic streaking and canker lesions consistent with bacterial canker and wilt caused by Clavibacter michiganensis subsp. michiganensis."
Bacterial_Canker_And_Wilt_Of_Tomato,Bugwood_20.jpg,yes,stem,test,"The tomato stem shows small whitish lesions and spotting consistent with bacterial canker infection; which can cause stem discoloration and surface lesions on tomato plants."
Bacterial_Canker_And_Wilt_Of_Tomato,Bugwood_7.jpg,yes,leaf,ref,"The tomato leaves display marginal necrosis; browning; and scorch-like symptoms with yellowing between veins consistent with bacterial canker and wilt of tomato; which causes leaf margin necrosis and interveinal chlorosis as the vascular system is compromised."
Bacterial_Canker_And_Wilt_Of_Tomato,Bugwood_19.jpg,yes,leaf,test,"The tomato leaves show marginal necrosis; browning; and wilting consistent with bacterial canker and wilt of tomato; which typically causes leaf scorch and necrotic margins."
Bacterial_Canker_And_Wilt_Of_Tomato,Bugwood_10.jpg,yes,stem,test,"The image shows a tomato stem with a characteristic brown; necrotic streak running along its length; consistent with the vascular discoloration and canker symptoms associated with bacterial canker and wilt of tomato caused by Clavibacter michiganensis subsp. michiganensis."
Bacterial_Canker_And_Wilt_Of_Tomato,Bugwood_2.jpg,yes,whole_plant,ref,"The image shows tomato plants with classic bacterial canker/wilt symptoms including wilting; stem dieback; and foliar collapse; with a visible treatment comparison between Oxidate and Kocide (copper bactericide) plots showing differential disease severity."
Bacterial_Canker_And_Wilt_Of_Tomato,Bugwood_11.jpg,yes,whole_plant,skipped,"The tomato plants display classic bacterial canker and wilt symptoms including wilting; browning; and necrosis of lower foliage with portions of the plant collapsing while upper portions with green fruit remain temporarily unaffected; consistent with a vascular wilt pathogen like Clavibacter michiganensis subsp. michiganensis."
Bacterial_Canker_And_Wilt_Of_Tomato,Bugwood_6.jpg,yes,pod,ref,"The green tomato fruit displays characteristic 'bird's-eye' lesions (small spots with dark centers surrounded by white halos) and white speckling on the surface; which are classic symptoms of bacterial canker caused by Clavibacter michiganensis subsp. michiganensis on tomato fruit."
Bacterial_Canker_And_Wilt_Of_Tomato,Bugwood_16.jpg,yes,stem,skipped,"The image shows tomato plants with characteristic bacterial canker symptoms including elongated tan-to-brown necrotic lesions on the stems; wilting foliage; and vascular discoloration consistent with Clavibacter michiganensis subsp. michiganensis infection."
Bacterial_Canker_And_Wilt_Of_Tomato,Bugwood_17.jpg,yes,whole_plant,skipped,"The image shows a tomato plant with characteristic bacterial canker and wilt symptoms including wilted; necrotic leaves and stem lesions with internal discoloration visible in the cut stem cross-section."
Bacterial_Canker_And_Wilt_Of_Tomato,Bugwood_1.jpg,yes,leaf,skipped,"The tomato leaves display characteristic marginal necrosis; browning; and wilting consistent with bacterial canker and wilt caused by Clavibacter michiganensis; which causes leaf scorch and marginal die-back symptoms."
Bacterial_Canker_And_Wilt_Of_Tomato,Bugwood_12.jpg,no,leaf,rejected,"The image shows leaves with necrotic lesions; tattered margins; and browning consistent with bacterial or fungal leaf blight rather than the classic symptoms of bacterial canker and wilt of tomato; which typically presents as marginal leaf scorch; stem streaking; and vascular discoloration; additionally; this appears to be a pepper plant; not tomato."
Bacterial_Speck_Of_Tomato,Bugwood_5.jpg,no,leaf,rejected,"The leaf shows large irregular dark lesions and holes more consistent with bacterial speck of a brassica or another disease rather than the small; dark brown spots with yellow halos characteristic of bacterial speck of tomato (Pseudomonas syringae pv. tomato)."
Bacterial_Speck_Of_Tomato,Bugwood_4.jpg,yes,leaf,ref,"The tomato leaves display small; dark necrotic specks with yellow halos characteristic of bacterial speck disease caused by Pseudomonas syringae pv. tomato."
Bacterial_Speck_Of_Tomato,Bugwood_13.jpg,no,pod,rejected,"The tomatoes show sunscald (large bleached/white areas) and possible stink bug feeding punctures rather than the small; dark necrotic specks with yellow halos characteristic of bacterial speck disease."
Bacterial_Speck_Of_Tomato,Bugwood_18.jpg,no,leaf,rejected,"The leaf shown appears to be from a brassica/crucifer plant (not tomato) with dark lesions and powdery deposits inconsistent with bacterial speck of tomato; which typically presents as small; dark brown to black spots with yellow halos on tomato foliage."
Bacterial_Speck_Of_Tomato,Bugwood_14.jpg,yes,leaf,ref,"The tomato leaf displays small dark necrotic spots surrounded by yellow halos; which are characteristic symptoms of bacterial speck disease caused by Pseudomonas syringae pv. tomato."
Bacterial_Speck_Of_Tomato,Bugwood_6.jpg,yes,leaf,ref,"The tomato leaf displays numerous small; dark brown to black necrotic spots with water-soaked halos scattered across the surface; which is characteristic of bacterial speck disease caused by Pseudomonas syringae pv. tomato."
Bacterial_Speck_Of_Tomato,Bugwood_8.jpg,no,leaf,rejected,"The leaves show large; irregular brown necrotic lesions more consistent with bacterial spot or a fungal leaf blight rather than the tiny dark brown specks with yellow halos characteristic of bacterial speck of tomato (Pseudomonas syringae pv. tomato)."
Bacterial_Speck_Of_Tomato,Bugwood_15.jpg,yes,leaf,test,"The tomato leaves show numerous small dark brown spots with yellow halos and larger necrotic lesions characteristic of bacterial speck disease caused by Pseudomonas syringae pv. tomato."
Bacterial_Speck_Of_Tomato,Bugwood_3.jpg,yes,leaf,test,"The tomato leaf shows numerous small; dark (black) necrotic spots with surrounding yellowing; which are characteristic symptoms of bacterial speck disease caused by Pseudomonas syringae pv. tomato."
Bacterial_Speck_Of_Tomato,Bugwood_7.jpg,yes,leaf,test,"The tomato leaf displays numerous small dark brown to black spots with yellow halos; which are characteristic symptoms of bacterial speck disease caused by Pseudomonas syringae pv. tomato."
Bacterial_Speck_Of_Tomato,Bugwood_19.jpg,yes,leaf,test,"The tomato leaf displays numerous small; dark brown to black necrotic lesions with yellow halos scattered across the surface; which are characteristic symptoms of bacterial speck disease caused by Pseudomonas syringae pv. tomato."
Bacterial_Speck_Of_Tomato,Bugwood_10.jpg,yes,leaf,test,"The image shows a tomato leaf with numerous small; dark necrotic spots surrounded by yellow halos; which are characteristic symptoms of bacterial speck disease caused by Pseudomonas syringae pv. tomato."
Bacterial_Speck_Of_Tomato,Bugwood_2.jpg,yes,leaf,skipped,"The tomato leaf displays numerous small; dark brown to black lesions with yellow halos and marginal necrosis; which are characteristic symptoms of bacterial speck disease caused by Pseudomonas syringae pv. tomato."
Bacterial_Speck_Of_Tomato,Bugwood_11.jpg,yes,leaf,skipped,"The tomato leaves display numerous small; dark brown to black spots with yellow halos and marginal necrosis; which are characteristic symptoms of bacterial speck disease caused by Pseudomonas syringae pv. tomato."
Bacterial_Speck_Of_Tomato,Bugwood_9.jpg,yes,leaf,skipped,"The tomato leaves display numerous small dark spots with yellow halos and necrotic lesions along the margins; which are characteristic symptoms of bacterial speck disease caused by Pseudomonas syringae pv. tomato."
Bacterial_Speck_Of_Tomato,Bugwood_16.jpg,yes,leaf,skipped,"The tomato leaf displays small dark necrotic spots surrounded by yellow halos; which are characteristic symptoms of bacterial speck disease caused by Pseudomonas syringae pv. tomato."
Bacterial_Speck_Of_Tomato,Bugwood_17.jpg,yes,leaf,skipped,"The tomato leaves display small; dark necrotic spots with surrounding yellow halos on the leaf surface; which are characteristic symptoms of bacterial speck disease caused by Pseudomonas syringae pv. tomato."
Bacterial_Speck_Of_Tomato,Bugwood_1.jpg,no,leaf,rejected,"The leaf shows large necrotic lesions with yellowing and browning typical of early blight (Alternaria solani) or late blight rather than bacterial speck; which characteristically produces small; dark; water-soaked spots surrounded by a narrow yellow halo."
Bacterial_Speck_Of_Tomato,Bugwood_12.jpg,yes,leaf,skipped,"The tomato leaf displays small; dark brown to black lesions surrounded by yellow halos along the midrib and lamina; which are characteristic symptoms of bacterial speck disease caused by Pseudomonas syringae pv. tomato."
Bacterial_Wilt,Bugwood_5.jpg,yes,whole_plant,ref,"The tomato plants show classic bacterial wilt symptoms including rapid; severe wilting and collapse of foliage while fruit and some upper growth remain green; consistent with Ralstonia solanacearum infection causing vascular blockage."
Bacterial_Wilt,Bugwood_3.jpg,yes,stem,ref,"The image shows a classic bacterial wilt diagnostic test with a cut stem section in water producing milky bacterial ooze streaming downward; which is a hallmark confirmation test for bacterial wilt caused by Ralstonia solanacearum."
Bacterial_Wilt,Bugwood_11.jpg,yes,stem,ref,"The image shows a cross-section of a stem submerged in water; consistent with the bacterial wilt diagnostic 'streaming test' where infected stem sections release bacterial ooze visible as milky streams in clear water."
Bacterial_Wilt,Bugwood_6.jpg,yes,whole_plant,ref,"The tomato plants show classic bacterial wilt symptoms including rapid; widespread wilting and browning/desiccation of foliage across entire plants while fruits remain green; consistent with vascular infection by Ralstonia solanacearum."
Bacterial_Wilt,Bugwood_7.jpg,yes,whole_plant,ref,"The tomato plants display classic bacterial wilt symptoms including rapid wilting and collapse of foliage while fruits remain intact; with a sharp contrast between severely wilted plants and healthy neighboring plants; consistent with Ralstonia solanacearum infection."
Bacterial_Wilt,Bugwood_4.jpg,yes,stem,ref,"The image shows a classic bacterial wilt diagnostic test where a cut stem segment placed in water releases milky or streaming bacterial ooze (visible as threads in the water); which is a hallmark confirmatory test for bacterial wilt caused by Ralstonia solanacearum or similar pathogens."
Bacterial_Wilt,Bugwood_9.jpg,yes,stem,test,"The cross-section of a green stem submerged in water shows characteristic brown vascular streaking and bacterial ooze streaming into the water; which are classic diagnostic signs of bacterial wilt disease."
Bacterial_Wilt,Bugwood_12.jpg,yes,stem,test,"The longitudinal cross-section of the stem reveals internal brown discoloration and vascular browning consistent with bacterial wilt; which causes systemic vascular infection and wilting of the plant."
Bacterial_Wilt,Bugwood_2.jpg,yes,stem,test,"The stem cross-section submerged in water shows bacterial streaming (milky exudate visible in the water); which is the classic diagnostic test for bacterial wilt caused by Ralstonia solanacearum."
Bacterial_Wilt,Bugwood_1.jpg,yes,stem,test,"The image shows the classic streaming bacterial ooze test for bacterial wilt; where a cut stem section placed in water releases milky bacterial exudate strands; confirming Ralstonia or Erwinia-type bacterial wilt infection."
Bacterial_Wilt,Bugwood_10.jpg,yes,stem,test,"The stem cross-section submerged in water shows bacterial streaming (milky exudate visible in the water); which is a classic diagnostic test for bacterial wilt caused by Ralstonia solanacearum."
Bacterial_Wilt,Bugwood_8.jpg,yes,stem,skipped,"The longitudinally split stem shows internal brown discoloration and vascular tissue breakdown consistent with bacterial wilt; which causes systemic vascular infection and wilting of the plant."
Cucumber_Mosaic_Virus,Bugwood_5.jpg,yes,whole_plant,ref,"The plant shows classic Cucumber Mosaic Virus symptoms including severe leaf distortion; filiformism (shoestring-like narrow leaves); mosaic discoloration; and stunted curled growth typical of CMV infection."
Cucumber_Mosaic_Virus,Bugwood_4.jpg,yes,whole_plant,ref,"The tomato plant displays severe leaf distortion; curling; crinkling; and mosaic-like mottling symptoms that are characteristic of Cucumber Mosaic Virus infection."
Cucumber_Mosaic_Virus,Bugwood_13.jpg,yes,whole_plant,ref,"The tomato plants show characteristic Cucumber Mosaic Virus symptoms including severe leaf curling; downward rolling; and wilting collapse of foliage across multiple plants in the field; consistent with CMV infection."
Cucumber_Mosaic_Virus,Bugwood_18.jpg,yes,whole_plant,test,"The field shows rows of pepper plants with characteristic stunted; distorted; and mottled foliage consistent with Cucumber Mosaic Virus infection; which commonly causes leaf curling; mosaic patterns; and overall plant stunting in Solanaceous crops."
Cucumber_Mosaic_Virus,Bugwood_14.jpg,no,whole_plant,rejected,"The image shows a field-wide view of plants (likely tomatoes) with no close-up symptoms visible that are characteristic of Cucumber Mosaic Virus such as mosaic leaf patterns; mottling; or distortion; and the field appears to show wilting/flooding stress rather than viral disease symptoms."
Cucumber_Mosaic_Virus,Bugwood_6.jpg,yes,whole_plant,test,"The field shows tomato plants with stunted; distorted; and wilting foliage across entire rows; which is consistent with Cucumber Mosaic Virus causing systemic infection; stunting; and leaf deformation in solanaceous crops."
Cucumber_Mosaic_Virus,Bugwood_8.jpg,yes,whole_plant,test,"The tomato plant specimens display classic Cucumber Mosaic Virus symptoms including severe leaf distortion; filiformism (shoestring leaves); mosaic patterning; curling; and stunted growth consistent with CMV infection."
Cucumber_Mosaic_Virus,Bugwood_15.jpg,yes,whole_plant,test,"The tomato plants show characteristic Cucumber Mosaic Virus symptoms including severe leaf curling; wilting; and distortion across the entire plant canopy; which are classic signs of CMV infection in solanaceous crops."
Cucumber_Mosaic_Virus,Bugwood_3.jpg,yes,leaf,ref,"The leaves show severe distortion; curling; and crinkling typical of Cucumber Mosaic Virus infection; which commonly causes leaf deformation and mosaic-like symptoms in host plants."
Cucumber_Mosaic_Virus,Bugwood_7.jpg,yes,whole_plant,test,"The field shows rows of plants with distorted; curled; and mottled foliage consistent with Cucumber Mosaic Virus infection; which commonly causes leaf curl; mosaic patterns; and stunted growth across affected crop rows."
Cucumber_Mosaic_Virus,Bugwood_19.jpg,yes,whole_plant,skipped,"The field shows stunted; distorted tomato plants with curled and twisted foliage across the entire crop; which are characteristic symptoms of Cucumber Mosaic Virus infection causing plant stunting and leaf distortion."
Cucumber_Mosaic_Virus,Bugwood_10.jpg,yes,whole_plant,skipped,"The tomato plant specimen shows severe leaf distortion; curling; crinkling; and mosaic-like discoloration consistent with Cucumber Mosaic Virus infection."
Cucumber_Mosaic_Virus,Bugwood_2.jpg,yes,whole_plant,skipped,"The tomato plant shoot displays classic Cucumber Mosaic Virus symptoms including severe leaf distortion; curling; shoestring-like filiform leaves; mosaic/mottled discoloration; and stunted growth; which are hallmark signs of CMV infection."
Cucumber_Mosaic_Virus,Bugwood_11.jpg,yes,whole_plant,skipped,"The field shows tomato plants with stunted; distorted; and mottled foliage across entire rows; which is consistent with Cucumber Mosaic Virus infection causing widespread plant stunting and leaf deformation."
Cucumber_Mosaic_Virus,Bugwood_9.jpg,yes,whole_plant,skipped,"The tomato plant shoot displays classic Cucumber Mosaic Virus symptoms including severe leaf distortion; curling; mosaic/mottled discoloration; and stunted growth consistent with CMV infection."
Cucumber_Mosaic_Virus,Bugwood_16.jpg,yes,whole_plant,skipped,"The field shows tomato plants with stunted growth; leaf distortion; and general decline across rows; which are consistent with Cucumber Mosaic Virus systemic infection causing plant stunting and mosaic symptoms."
Cucumber_Mosaic_Virus,Bugwood_17.jpg,yes,whole_plant,skipped,"The field shows rows of plants with variable growth; wilting; and stunted appearance consistent with systemic viral infection such as Cucumber Mosaic Virus affecting whole plants across the field."
Cucumber_Mosaic_Virus,Bugwood_1.jpg,yes,whole_plant,skipped,"The tomato plant displays characteristic Cucumber Mosaic Virus symptoms including severe leaf distortion; curling; crinkling; and mosaic-like mottling across the foliage; consistent with CMV infection."
Cucumber_Mosaic_Virus,Bugwood_12.jpg,yes,whole_plant,skipped,"The tomato plant cuttings display classic Cucumber Mosaic Virus symptoms including severe leaf distortion; fern-leaf/filiform leaflets; stunting; and epinasty consistent with CMV infection."
Early_Blight,Bugwood_48.jpg,yes,stem,ref,"The image shows a dark brown to black lesion with a somewhat target-like; concentric appearance on a green hairy stem; consistent with Early Blight stem lesions caused by Alternaria solani."
Early_Blight,Bugwood_47.jpg,no,leaf,rejected,"The image shows a close-up microscopic view of plant surface with what appears to be mite or arthropod infestation (visible leg-like structures); not the characteristic circular brown lesions with concentric target-like rings and yellow halo associated with Early Blight."
Early_Blight,CDDM_1037.jpg,yes,leaf,ref,"The leaf shows dark brownish-black lesions with necrotic tissue and some concentric ring patterning consistent with early blight symptoms; along with extensive tissue damage merging across the leaf surface."
Early_Blight,Bugwood_18.jpg,yes,whole_plant,ref,"The tomato plant displays widespread brown necrotic lesions with yellowing halos on leaves; extensive defoliation starting from lower leaves; and the characteristic blighting pattern consistent with Early Blight (Alternaria solani)."
Early_Blight,CDDM_1013.jpg,no,leaf,rejected,"The leaf shows scattered small spots and some discoloration but lacks the characteristic concentric ring 'target-like' lesions with yellow halos that define Early Blight; the symptoms appear more consistent with a different condition or mechanical damage."
Early_Blight,CDDM_100.jpg,no,leaf,rejected,"The leaf shows no visible concentric ring target-like brown lesions characteristic of Early Blight; instead it appears largely healthy and green with only minor surface irregularities."
Early_Blight,Bugwood_10.jpg,no,leaf,rejected,"The leaf shows silvery-stippled discoloration and tiny dark specks consistent with spider mite feeding damage rather than the characteristic circular brown lesions with concentric rings and yellow halos typical of Early Blight."
Early_Blight,CDDM_1018.jpg,yes,leaf,ref,"The leaf shows dark brownish lesions with evidence of tissue necrosis and some yellowing consistent with early blight's characteristic target-like spots and surrounding yellow halo on foliar tissue."
Early_Blight,Bugwood_23.jpg,yes,leaf,ref,"The leaves display large dark brown lesions with concentric ring (target-like) patterns surrounded by yellow chlorotic halos; which are characteristic symptoms of Early Blight caused by Alternaria solani."
Early_Blight,CDDM_1025.jpg,no,leaf,rejected,"The leaf shows only a few small; faint pale spots without the characteristic large brown lesions with concentric target-like rings and yellow halos typical of Early Blight."
Early_Blight,CDDM_1020.jpg,yes,leaf,test,"The leaf shows large dark brown lesions with what appear to be concentric ring patterns and surrounding yellowing tissue; consistent with early blight's characteristic target-like appearance and extensive leaf tissue damage."
Early_Blight,Bugwood_19.jpg,yes,leaf,test,"The leaf displays characteristic early blight symptoms including roughly circular dark brown to black lesions with concentric ring patterns and surrounding yellow chlorotic halos; consistent with Alternaria solani infection."
Early_Blight,CDDM_1004.jpg,yes,leaf,test,"The leaf shows yellowing margins and brownish necrotic spots with some concentric ring patterning consistent with early blight symptoms; including the characteristic yellow halo surrounding lesions."
Early_Blight,CDDM_1005.jpg,yes,leaf,test,"The leaf shows a roughly circular; dark brown lesion with concentric ring patterns giving a target-like appearance; consistent with early blight symptoms described above."
Early_Blight,CDDM_102.jpg,no,leaf,rejected,"The leaf shows large necrotic brown areas with yellowing but lacks the characteristic concentric ring 'target-like' pattern with yellow halo that is diagnostic of Early Blight; the damage appears more consistent with a different pathology or environmental stress."
Early_Blight,Bugwood_7.jpg,yes,leaf,test,"The image shows a roughly circular; brown lesion with concentric ring patterns (target-like appearance) on a green leaf surface; consistent with early blight caused by Alternaria solani."
